META; spain/copa-del-rey/osasuna-v-eibar; 2016-12-23 20:27:17 GMT+2; 2017-01-04 19:00; e70300-dr003
Osasuna; 7/4; 9/5; 7/4; 19/10; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 9/5; 13/8; 
Draw; 23/10; 85/40; 41/20; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 39/19; 11/5; 9/4; 11/5; 39/19; 23/10; 9/4; 11/5; ; ; 19/10; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2016-12-30 08:27:56 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 17/11; 8/5; 16/11; 8/5; 17/11; 167/100; 7/5; 8/5; ; ; 6/4; ; 
Osasuna; 7/4; 9/5; 7/4; 19/10; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 7/4; 7/4; 9/5; 7/4; 7/4; 183/100; 8/5; 7/4; ; ; 9/5; ; 
Draw; 23/10; 85/40; 41/20; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 39/19; 11/5; 9/4; 11/5; 39/19; 23/10; 9/4; 11/5; ; ; 19/10; ; 
META; spain/copa-del-rey/osasuna-v-eibar; 2016-12-30 12:29:26 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 6/4; 8/5; 13/8; 8/5; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 17/11; 8/5; 16/11; 8/5; 17/11; 167/100; 7/5; 8/5; ; ; 6/4; 6/4; 
Osasuna; 7/4; 15/8; 7/4; 19/10; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 9/5; 13/8; 
Draw; 23/10; 85/40; 41/20; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 39/19; 11/5; 9/4; 11/5; 39/19; 23/10; 9/4; 11/5; ; ; 19/10; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2016-12-30 16:28:52 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 6/4; 8/5; 13/8; 8/5; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 17/11; 8/5; 16/11; 8/5; 17/11; 167/100; 7/5; 8/5; ; ; 6/4; 6/4; 
Osasuna; 7/4; 15/8; 7/4; 19/10; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 9/5; 13/8; 
Draw; 23/10; 85/40; 41/20; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 39/19; 11/5; 9/4; 11/5; 39/19; 23/10; 9/4; 11/5; ; ; 15/8; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2016-12-30 20:29:05 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 6/4; 8/5; 13/8; 8/5; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 17/11; 8/5; 16/11; 8/5; 17/11; 167/100; 7/5; 8/5; ; ; 6/4; 6/4; 
Osasuna; 7/4; 15/8; 7/4; 19/10; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 9/5; 13/8; 
Draw; 23/10; 85/40; 41/20; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 39/19; 11/5; 9/4; 11/5; 39/19; 23/10; 9/4; 11/5; ; ; 15/8; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2016-12-31 00:27:27 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 6/4; 8/5; 13/8; 8/5; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 17/11; 8/5; 16/11; 8/5; 17/11; 167/100; 7/5; 8/5; ; ; 6/4; 6/4; 
Osasuna; 7/4; 15/8; 7/4; 19/10; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 9/5; 13/8; 
Draw; 23/10; 85/40; 41/20; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 39/19; 11/5; 9/4; 11/5; 39/19; 23/10; 9/4; 11/5; ; ; 15/8; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2016-12-31 04:27:05 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 6/4; 8/5; 13/8; 8/5; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 17/11; 8/5; 16/11; 8/5; 17/11; 167/100; 7/5; 8/5; ; ; 6/4; 6/4; 
Osasuna; 7/4; 15/8; 7/4; 19/10; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 9/5; 13/8; 
Draw; 23/10; 85/40; 41/20; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 39/19; 11/5; 9/4; 11/5; 39/19; 23/10; 9/4; 11/5; ; ; 19/10; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2016-12-31 08:26:28 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 6/4; 8/5; 13/8; 8/5; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 17/11; 8/5; 16/11; 8/5; 17/11; 167/100; 7/5; 8/5; ; ; 6/4; 6/4; 
Osasuna; 7/4; 15/8; 7/4; 19/10; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 9/5; 13/8; 
Draw; 23/10; 85/40; 41/20; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 39/19; 11/5; 9/4; 11/5; 39/19; 23/10; 9/4; 11/5; ; ; 19/10; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2016-12-31 12:27:34 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 8/5; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 17/11; 8/5; 16/11; 8/5; 17/11; 167/100; 7/5; 8/5; ; ; 6/4; 6/4; 
Osasuna; 7/4; 9/5; 7/4; 19/10; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 9/5; 13/8; 
Draw; 23/10; 21/10; 41/20; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 39/19; 11/5; 9/4; 11/5; 39/19; 23/10; 9/4; 11/5; ; ; 19/10; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2016-12-31 16:29:28 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 17/11; 8/5; 16/11; 8/5; 17/11; 167/100; 7/5; 8/5; ; ; 6/4; 6/4; 
Osasuna; 7/4; 9/5; 7/4; 19/10; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 9/5; 13/8; 
Draw; 23/10; 21/10; 41/20; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 39/19; 11/5; 9/4; 11/5; 39/19; 23/10; 9/4; 11/5; ; ; 19/10; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2016-12-31 20:27:17 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 7/5; 8/5; ; ; 6/4; 6/4; 
Osasuna; 7/4; 9/5; 7/4; 19/10; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 9/5; 13/8; 
Draw; 23/10; 21/10; 41/20; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; 19/10; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-01 00:27:02 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 7/5; 8/5; ; ; 6/4; 6/4; 
Osasuna; 7/4; 9/5; 7/4; 19/10; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 9/5; 13/8; 
Draw; 23/10; 21/10; 41/20; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; 19/10; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-01 04:26:41 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 7/5; 8/5; ; ; 6/4; 6/4; 
Osasuna; 7/4; 9/5; 7/4; 9/5; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 9/5; 13/8; 
Draw; 23/10; 21/10; 41/20; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; 19/10; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-01 08:26:55 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 7/5; 8/5; ; ; 6/4; 6/4; 
Osasuna; 7/4; 9/5; 7/4; 9/5; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 9/5; 13/8; 
Draw; 23/10; 21/10; 41/20; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; 19/10; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-01 12:27:31 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 6/4; 31/20; 6/4; 8/5; 17/11; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 7/5; 8/5; ; ; 6/4; 6/4; 
Osasuna; 7/4; 9/5; 7/4; 9/5; 15/8; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 2; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 8/5; 7/4; ; ; 7/4; 13/8; 
Draw; 23/10; 21/10; 41/20; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 2; 11/5; 11/5; 2; 2; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; 19/10; 15/8; 
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-01 16:28:05 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 6/4; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 6/4; 6/4; 13/8
Osasuna; 7/4; 9/5; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 7/4; 9/5; 19/10
Draw; 23/10; 21/10; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 2; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 19/10; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-01 20:28:19 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 8/5; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 6/4; 6/4; 13/8
Osasuna; 7/4; 9/5; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 9/5; 9/5; 19/10
Draw; 23/10; 21/10; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 19/10; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-01 21:47:25 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 8/5; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 6/4; 6/4; 13/8
Osasuna; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 9/5; 9/5; 19/10
Draw; 23/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 19/10; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-01 23:47:20 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 8/5; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 8/5; 6/4; 13/8
Osasuna; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 9/5; 9/5; 19/10
Draw; 23/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 2; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-02 00:27:30 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 8/5; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 6/4; 6/4; 13/8
Osasuna; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 9/5; 9/5; 19/10
Draw; 23/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 2; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-02 00:44:27 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 8/5; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 8/5; 6/4; 13/8
Osasuna; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 9/5; 9/5; 19/10
Draw; 23/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 2; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-02 01:47:20 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 8/5; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 8/5; 6/4; 13/8
Osasuna; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 9/5; 9/5; 19/10
Draw; 23/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 2; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-02 03:47:14 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 8/5; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 8/5; 6/4; 13/8
Osasuna; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 9/5; 9/5; 19/10
Draw; 23/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 2; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-02 04:26:54 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 8/5; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 8/5; 6/4; 13/8
Osasuna; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 9/5; 9/5; 19/10
Draw; 23/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 2; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-02 05:47:16 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 8/5; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 8/5; 6/4; 13/8
Osasuna; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 9/5; 9/5; 19/10
Draw; 23/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 2; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-02 06:27:36 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 8/5; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 8/5; 6/4; 13/8
Osasuna; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 9/5; 9/5; 19/10
Draw; 23/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 2; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-02 07:47:19 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 8/5; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 8/5; 6/4; 13/8
Osasuna; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 9/5; 9/5; 19/10
Draw; 23/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 2; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-02 08:27:04 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 8/5; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 8/5; 6/4; 13/8
Osasuna; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 9/5; 9/5; 19/10
Draw; 23/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 2; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-02 09:47:26 GMT+2; 2017-01-03 18:00; e70300-dr003
Eibar; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 8/5; 13/8; 31/20; 8/5; 31/20; 8/5; 17/10; 8/5; 8/5; 8/5; 16/11; 8/5; 8/5; 167/100; 13/8; 8/5; ; ; 8/5; 6/4; 13/8
Osasuna; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 183/100; 7/4; 7/4; ; ; 9/5; 9/5; 19/10
Draw; 23/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; ; ; 2; 19/10; 21/10
META; spain/copa-del-rey/osasuna-v-eibar; 2017-01-02 11:47:03 GMT+2; 2017-01-03 18:00; e70300-dr003
